UniprotID.TF	UniprotID.Target	NCBI.GeneID.TF	NCBI.GeneID.Target	Name.TF	Name.Target	Detection.method	PubmedID	Organism	Source.database	Small-scale.evidence	TF.TFLink.ortho	TF.nonTFLink.ortho	Target.TFLink.ortho
P20226	O14497	6908	8289	TBP	ARID1A	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P20226	A0A024RCN7	6908		TBP	SNHG32	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P49711	Q86TJ5	10664	115196	CTCF	ZNF554	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q6ISB3	Q6ISB3	79977	79977	GRHL2	GRHL2	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P49711	Q07157	10664	7082	CTCF	TJP1	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q09472	Q9H2V7	2033	83985	EP300	SPNS1	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q8IXH7	Q9Y689	51497	26225	NELFCD	ARL5A	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q96CB8	Q16659	57117	5597	INTS12	MAPK6	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q6ISB3	Q08AH1	79977	116285	GRHL2	ACSM1	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q8IXH7	Q8IXQ5	51497	55975	NELFCD	KLHL7	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P49711	O00471	10664	10640	CTCF	EXOC5	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P20226	O60749	6908	6643	TBP	SNX2	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P49711	Q9NRY6	10664	57048	CTCF	PLSCR3	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P49711	Q6ZMJ2	10664	286133	CTCF	SCARA5	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q8IXH7	Q9UMZ2	51497	11276	NELFCD	SYNRG	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P49711	Q9P253	10664	57617	CTCF	VPS18	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P20226	Q9H693	6908	100506581	TBP	C16orf95	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q96CB8	Q9NS56	57117	10210	INTS12	TOPORS	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P28347	P19105	7003	10627	TEAD1	MYL12A	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P49711	Q86WA6	10664	670	CTCF	BPHL	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P50750	Q9BRA0	1025	84316	CDK9	NAA38	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P20226	P51959	6908	900	TBP	CCNG1	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q8IXH7	Q5VTB9	51497	55182	NELFCD	RNF220	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q9H3D4	P30530	8626	558	TP63	AXL	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P20226	Q96B42	6908	129787	TBP	TMEM18	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q8IXH7	Q6P9B9	51497	80789	NELFCD	INTS5	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P20226	Q8NI08	6908	135112	TBP	NCOA7	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q8IXH7	Q6P575	51497		NELFCD	GUSBP11	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
O14503	Q96FE7	8553	113791	DEC1	PIK3IP1	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P20226	Q96S19	6908	84326	TBP	METTL26	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P49711	Q86XI8	10664	374920	CTCF	ZSWIM9	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q96CB8	P18206	57117	7414	INTS12	VCL	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P20226	Q96ME1	6908	80028	TBP	FBXL18	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q8IXH7	Q9NZV1	51497	51232	NELFCD	CRIM1	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q96CB8	Q6ZTW0	57117	91978	INTS12	TPGS1	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P20226	P61011	6908	6729	TBP	SRP54	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
O60885	Q9UBB4	23476	25814	BRD4	ATXN10	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P50750	Q96A19	1025	92922	CDK9	CCDC102A	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P20226	Q9NXR1	6908	54820	TBP	NDE1	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q8IXH7	Q8IVV8	51497	128414	NELFCD	NKAIN4	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P49711	P61106	10664	51552	CTCF	RAB14	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q96CB8	O75122	57117	23122	INTS12	CLASP2	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
P49711	Q9P2W1	10664	29893	CTCF	PSMC3IP	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q96CB8	Q5SRE5	57117	23511	INTS12	NUP188	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q04206	Q92982	5970	4814	RELA	NINJ1	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
Q9H3D4	Q6NSJ0	8626	57462	TP63	MYORG	chromatin immunoprecipitation assay	38749504	Homo sapiens	Chip-Atlas	-	-	-	-
